user_id,signup_timestamp,email,ip_address,user_agent,session_duration_seconds,pages_viewed,form_fill_time_seconds,mouse_movements,typing_speed_cpm,screen_resolution,timezone_offset,is_vpn,referral_source,profile_completeness,has_profile_photo,bio_length,email_has_numbers,email_length,ip_signup_count_24h,device_signup_count_24h,claimed_country,ip_country,country_mismatch,is_fraud
5359,2024-10-19 03:07:00,sarah.davis937@hotmail.com,206.224.207.33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",580,11,123,755,152,1920x1080,8,False,google,0.9205074370059187,True,346,True,14,1,0,BD,BD,False,False
3857,2024-12-18 09:00:00,mike.davis479@hotmail.com,182.170.188.26,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",215,11,65,514,181,1536x864,-5,False,email,0.639460822848355,False,94,True,13,1,1,PH,PH,False,False
5861,2024-07-12 22:14:00,mike.williams356@outlook.com,58.4.243.56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",301,8,160,243,335,2560x1440,-5,False,twitter,0.9191941218116962,True,215,True,16,1,1,BD,BD,False,False
3145,2024-07-29 23:38:00,sarah.garcia99@hotmail.com,44.204.204.45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",594,3,146,647,375,1366x768,-4,False,referral,0.936703948735084,True,90,True,14,1,1,CA,CA,False,False
3305,2024-11-01 09:52:00,john.williams224@hotmail.com,105.170.126.201,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",583,12,271,722,357,1366x768,-6,False,referral,0.6115085265394746,False,479,True,16,0,1,NG,NG,False,False
3006,2024-11-18 08:28:00,lisa.miller339@outlook.com,14.110.41.159,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,166,4,154,708,341,1440x900,8,False,email,0.98819802555396,True,161,True,14,0,1,PK,PK,False,False
9001,2024-10-17 01:56:00,emma.davis781@hotmail.com,22.188.46.251,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",285,15,158,716,366,1440x900,1,False,referral,0.5830843775258037,True,134,True,13,1,1,DE,DE,False,False
7770,2024-02-23 04:20:00,john.miller452@outlook.com,177.27.177.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",542,15,70,774,323,1366x768,-5,False,linkedin,0.662347872533172,True,154,True,14,0,1,UK,UK,False,False
7438,2024-11-22 13:50:00,chris.miller216@icloud.com,148.52.48.132,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",500,2,123,980,311,1536x864,-8,False,twitter,0.5895430133491314,True,137,True,15,0,0,BD,BD,False,False
7942,2024-09-05 03:07:00,sarah.brown855@hotmail.com,25.102.201.232,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",501,15,43,354,345,1920x1080,2,False,linkedin,0.9642230269757404,True,496,True,14,0,1,BD,BD,False,False
9238,2024-11-25 12:30:00,john.brown584@outlook.com,167.229.194.118,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",149,2,181,219,262,1536x864,1,False,referral,0.8060500025742361,True,168,True,13,2,1,NG,NG,False,False
1056,2024-07-16 00:18:00,john.garcia922@hotmail.com,61.186.210.193,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",97,5,156,554,218,1536x864,3,False,facebook,0.6056370140129692,True,380,True,14,1,0,US,US,False,False
3154,2024-11-19 11:06:00,chris.brown81@hotmail.com,29.4.40.207,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",293,7,264,172,382,1920x1080,5,False,referral,0.59855319817531,False,267,True,13,2,0,NG,NG,False,False
3787,2024-07-28 21:44:00,emma.garcia130@icloud.com,142.217.119.19,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",384,8,264,487,330,1536x864,2,False,direct,0.8301129525245088,True,429,True,14,1,0,UK,UK,False,False
9189,2024-07-31 02:39:00,alex.davis82@yahoo.com,27.124.76.253,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,347,10,69,495,266,2560x1440,8,False,facebook,0.6138890880932107,True,135,True,12,0,0,IN,IN,False,False
7825,2024-08-11 12:07:00,sarah.jones420@hotmail.com,201.22.122.76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",499,3,148,456,288,1366x768,8,False,twitter,0.8102722633533048,False,162,True,14,0,0,NG,NG,False,False
7539,2024-05-11 00:27:00,jane.smith696@yahoo.com,145.160.115.167,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",145,7,162,925,249,1920x1080,-5,False,facebook,0.5390660504052514,True,65,True,13,0,1,NG,NG,False,False
7231,2024-01-23 16:28:00,lisa.williams437@yahoo.com,90.58.5.165,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",465,3,121,258,195,1366x768,-7,False,google,0.7551760801843093,True,82,True,16,0,0,UK,UK,False,False
764,2024-03-06 13:49:00,john.brown370@yahoo.com,217.9.21.242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",459,8,75,937,373,2560x1440,-6,False,referral,0.7278143766249694,True,431,True,13,0,0,CA,CA,False,False
5019,2024-12-26 06:25:00,alex.jones38@gmail.com,136.141.110.123,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,461,12,67,229,297,1440x900,-7,False,google,0.67670052997384,False,289,True,12,2,1,IN,IN,False,False
4903,2024-04-13 20:14:00,david.davis473@icloud.com,110.179.108.174,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",516,5,153,770,248,1366x768,-4,False,facebook,0.8128166733319546,False,444,True,14,0,1,PH,PH,False,False
8093,2024-09-21 04:03:00,jane.smith240@hotmail.com,168.209.143.76,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",440,7,104,365,160,1440x900,3,False,facebook,0.6061327694134386,True,243,True,13,1,0,NG,NG,False,False
6843,2024-06-07 17:07:00,david.garcia782@yahoo.com,169.24.126.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",474,15,56,281,262,1366x768,-5,False,direct,0.925465381666675,True,391,True,15,1,0,IN,IN,False,False
2165,2024-05-30 22:16:00,jane.davis764@yahoo.com,25.217.237.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,357,5,40,732,254,2560x1440,-4,False,facebook,0.8013527417193369,True,250,True,13,2,0,FR,FR,False,False
1862,2024-05-02 23:44:00,anna.smith910@hotmail.com,32.220.218.248,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",494,8,279,862,215,2560x1440,8,False,referral,0.5678716851441408,True,99,True,13,0,0,FR,FR,False,False
7850,2024-07-21 13:12:00,chris.garcia636@gmail.com,72.134.189.92,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",377,7,108,267,289,1536x864,0,False,google,0.7242773001650566,True,419,True,15,0,0,DE,DE,False,False
9123,2024-02-20 08:50:00,anna.davis443@hotmail.com,176.113.231.175,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",474,11,35,613,389,2560x1440,8,False,facebook,0.8621026923690711,False,437,True,13,0,1,UK,UK,False,False
2340,2024-09-03 16:12:00,emma.davis720@hotmail.com,178.14.129.157,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,359,7,222,657,222,1366x768,1,False,facebook,0.5977901228172215,False,175,True,13,2,1,PH,PH,False,False
5527,2024-08-03 05:31:00,chris.garcia293@hotmail.com,189.103.238.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,81,7,159,415,329,1440x900,0,False,facebook,0.7262348688841764,True,151,True,15,2,0,CA,CA,False,False
6743,2024-11-18 12:12:00,mike.garcia898@outlook.com,212.242.134.233,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,497,3,147,525,290,2560x1440,2,False,google,0.6748241906006205,True,52,True,14,1,0,CA,CA,False,False
4003,2024-03-25 07:12:00,chris.johnson898@hotmail.com,79.197.37.178,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",563,9,73,157,369,1920x1080,-5,False,twitter,0.7671880589206239,True,113,True,16,2,1,NG,NG,False,False
1123,2024-04-30 04:29:00,jane.davis640@hotmail.com,186.73.112.168,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",574,11,43,255,376,1366x768,2,False,referral,0.9137622623637649,True,412,True,13,1,1,FR,FR,False,False
8709,2024-07-10 02:26:00,john.johnson613@gmail.com,2.1.91.234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",336,7,180,649,358,1440x900,-5,False,referral,0.7207989381380746,True,148,True,15,0,0,US,US,False,False
4049,2024-10-20 16:10:00,anna.jones367@outlook.com,23.232.128.200,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",580,15,232,594,205,1366x768,9,False,google,0.553572975620086,True,250,True,13,0,1,CA,CA,False,False
7640,2024-03-04 08:43:00,sarah.smith817@icloud.com,46.154.177.150,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",86,11,105,560,247,1536x864,-7,False,linkedin,0.6942399849692376,False,413,True,14,1,1,CA,CA,False,False
765,2024-04-21 08:57:00,chris.williams447@hotmail.com,88.182.26.210,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",171,9,278,534,345,1366x768,5,False,facebook,0.9919599388707137,False,198,True,17,2,0,UK,UK,False,False
2344,2024-10-04 17:15:00,emma.davis623@yahoo.com,103.245.3.198,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,384,5,213,533,229,1920x1080,-7,False,direct,0.8277423407197056,True,199,True,13,1,0,PK,PK,False,False
4071,2024-07-12 02:34:00,sarah.johnson322@icloud.com,152.13.250.180,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",218,5,159,677,302,2560x1440,9,False,facebook,0.7061133555682204,True,100,True,16,2,0,DE,DE,False,False
7216,2024-12-26 14:07:00,lisa.miller102@outlook.com,60.187.75.207,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",101,14,198,839,287,1366x768,-7,False,facebook,0.9883305765540933,True,458,True,14,2,1,UK,UK,False,False
4216,2024-11-01 18:27:00,chris.davis611@gmail.com,60.47.250.164,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,583,12,121,295,377,1920x1080,5,False,twitter,0.9826016527429178,True,341,True,14,1,1,US,US,False,False
7952,2024-08-23 18:27:00,john.jones829@yahoo.com,28.93.203.142,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",66,12,223,598,305,1440x900,-6,False,linkedin,0.8839235157978853,True,357,True,13,0,0,FR,FR,False,False
5970,2024-10-05 09:20:00,david.smith37@hotmail.com,28.183.179.55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",516,8,214,674,366,1440x900,-7,False,facebook,0.8235000126417791,True,160,True,13,1,0,CA,CA,False,False
3350,2024-11-09 05:15:00,sarah.miller150@hotmail.com,37.189.103.61,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",263,2,199,877,263,1366x768,9,False,google,0.8514993445810317,True,247,True,15,1,0,UK,UK,False,False
4695,2024-02-28 13:46:00,david.miller907@outlook.com,81.101.243.123,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",237,10,184,140,251,2560x1440,8,False,facebook,0.8653245463372672,False,428,True,15,2,0,BD,BD,False,False
3399,2024-07-24 19:04:00,david.garcia659@icloud.com,120.131.113.164,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",226,4,258,826,393,1920x1080,3,False,email,0.5053876577103522,True,185,True,15,1,0,US,US,False,False
4081,2024-07-13 10:37:00,john.johnson490@yahoo.com,119.158.116.98,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,160,12,87,176,374,1366x768,-5,False,google,0.871734368621774,True,335,True,15,0,1,CA,CA,False,False
9149,2024-01-07 19:18:00,anna.garcia262@icloud.com,10.156.132.41,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",485,14,137,555,254,1440x900,3,False,referral,0.8462661399115172,False,154,True,14,2,0,FR,FR,False,False
1224,2024-07-17 10:30:00,anna.garcia889@yahoo.com,142.96.35.245,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",465,7,77,647,286,1920x1080,8,False,google,0.9207567571736708,True,269,True,14,0,0,IN,IN,False,False
6292,2024-11-25 15:39:00,mike.johnson918@hotmail.com,94.9.150.128,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",77,11,220,719,398,1440x900,1,False,twitter,0.5182685187491409,True,361,True,15,1,1,IN,IN,False,False
3122,2024-03-07 17:33:00,emma.jones95@hotmail.com,41.115.93.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,268,10,271,150,245,1440x900,-4,False,google,0.8985603486241167,True,202,True,12,1,1,IN,IN,False,False
510,2024-08-03 02:03:00,lisa.garcia622@gmail.com,157.128.58.10,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",90,4,194,210,328,2560x1440,-6,False,referral,0.7868898308145561,True,179,True,14,1,1,FR,FR,False,False
5794,2024-06-03 19:34:00,anna.johnson120@icloud.com,65.85.79.232,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",184,4,100,130,273,1920x1080,2,False,direct,0.6035625348556343,False,165,True,15,1,1,PH,PH,False,False
8181,2024-01-21 05:04:00,john.garcia636@hotmail.com,202.163.204.205,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",73,4,48,677,380,2560x1440,8,False,facebook,0.9803884642173524,True,105,True,14,0,1,NG,NG,False,False
9417,2024-08-06 04:01:00,emma.jones412@outlook.com,126.214.196.211,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",544,12,88,522,383,1366x768,1,False,direct,0.6391323455549542,False,200,True,13,0,1,FR,FR,False,False
96,2024-07-15 07:28:00,anna.smith268@icloud.com,193.136.168.78,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",428,13,150,163,320,2560x1440,-4,False,facebook,0.7027083064841986,True,410,True,13,1,0,FR,FR,False,False
6681,2024-12-29 23:32:00,lisa.miller475@hotmail.com,191.35.173.10,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,414,9,77,640,225,1920x1080,5,False,email,0.5861007101889393,True,192,True,14,1,0,DE,DE,False,False
1512,2024-12-11 05:11:00,sarah.davis845@yahoo.com,87.106.52.10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",114,2,189,245,317,1440x900,-8,False,facebook,0.8715317973709511,True,151,True,14,0,0,DE,DE,False,False
8791,2024-03-02 01:23:00,mike.smith15@hotmail.com,165.172.197.123,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",554,12,66,975,261,1536x864,0,False,linkedin,0.8242186609332987,False,452,True,12,2,1,UK,UK,False,False
119,2024-08-08 03:00:00,chris.brown457@icloud.com,26.132.113.131,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",443,8,267,890,323,1536x864,-6,False,linkedin,0.9988513627073268,True,201,True,14,1,0,UK,UK,False,False
7791,2024-12-17 19:16:00,david.johnson18@outlook.com,68.21.1.168,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",164,8,297,656,207,1440x900,3,False,linkedin,0.7677770716052815,True,369,True,15,1,0,FR,FR,False,False
6517,2024-12-01 06:06:00,chris.williams42@icloud.com,161.180.225.1,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",288,9,299,270,156,1920x1080,9,False,referral,0.7094071702802893,True,240,True,16,2,0,PK,PK,False,False
33,2024-01-07 18:18:00,john.jones964@yahoo.com,121.245.225.88,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",549,3,63,510,275,1536x864,8,False,referral,0.5268045371462666,True,338,True,13,1,0,DE,DE,False,False
7887,2024-05-23 02:22:00,john.miller778@hotmail.com,189.219.140.215,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",452,5,115,779,243,2560x1440,1,False,twitter,0.8590151868075327,True,123,True,14,2,0,CA,CA,False,False
6830,2024-10-21 06:31:00,chris.garcia450@icloud.com,48.250.245.187,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",378,14,58,991,343,2560x1440,2,False,referral,0.856901966427065,True,169,True,15,1,0,BD,BD,False,False
5421,2024-07-19 02:19:00,david.williams429@yahoo.com,121.201.198.211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",563,9,221,315,299,1536x864,-5,False,google,0.8595536537974969,True,394,True,17,1,1,PH,PH,False,False
1068,2024-05-31 21:59:00,sarah.miller611@outlook.com,169.73.152.42,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",79,11,76,259,394,2560x1440,0,False,facebook,0.5044774680683002,True,186,True,15,2,1,PH,PH,False,False
1347,2024-10-16 13:09:00,mike.davis72@icloud.com,97.114.254.120,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,147,2,254,877,211,1920x1080,-6,False,direct,0.7985369653233997,True,388,True,12,0,1,PK,PK,False,False
4747,2024-07-28 16:34:00,chris.garcia52@icloud.com,32.179.6.199,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",108,4,57,596,264,1440x900,3,False,facebook,0.9559898880632959,True,285,True,14,2,0,NG,NG,False,False
6005,2024-10-01 21:52:00,david.brown681@gmail.com,169.59.24.254,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",279,4,282,450,204,1536x864,9,False,referral,0.9746029623757884,False,318,True,14,2,1,NG,NG,False,False
6039,2024-06-02 08:19:00,emma.davis278@hotmail.com,30.21.203.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",310,5,93,676,338,2560x1440,5,False,google,0.5524358801232649,True,176,True,13,2,0,PH,PH,False,False
3817,2024-10-15 06:48:00,alex.jones595@outlook.com,28.94.135.191,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,389,15,234,817,248,2560x1440,9,False,twitter,0.5056267611087879,True,302,True,13,1,0,FR,FR,False,False
8446,2024-02-18 23:00:00,anna.davis298@icloud.com,161.52.209.93,"Mozilla/5.0 (iPad; CPU OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",188,11,108,355,297,1366x768,-5,False,referral,0.8118065967291924,True,461,True,13,1,0,DE,DE,False,False
5269,2024-01-03 07:03:00,anna.jones925@outlook.com,39.11.165.253,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",200,3,189,208,152,2560x1440,8,False,referral,0.7901486503240709,False,148,True,13,0,0,DE,DE,False,False
6897,2024-07-18 02:12:00,emma.smith417@gmail.com,65.156.232.128,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",347,2,260,382,357,1440x900,-4,False,linkedin,0.642845546717695,False,338,True,13,1,0,IN,IN,False,False
5309,2024-04-07 22:23:00,david.jones347@outlook.com,85.171.29.151,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,368,11,201,251,317,1536x864,3,False,twitter,0.6446869474631098,False,408,True,14,2,0,FR,FR,False,False
31,2024-04-23 12:44:00,chris.garcia436@icloud.com,63.156.188.122,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,398,7,262,377,228,1366x768,-7,False,referral,0.5962921467257587,True,324,True,15,2,0,DE,DE,False,False
